epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,453.069,0.31653,0.41033,0.50578,0.88859,0.8597,0.82289,0.91807,0.8654,0.86538,0.82733,0.92209,0.86944,0.31694,0.73697,0.58122,0.88764,0.000537733,0.000537733,0.000537733
65,459.479,0.3267,0.4309,0.51148,0.90592,0.89067,0.83853,0.92212,0.86487,0.89653,0.84329,0.92667,0.87143,0.33172,0.75103,0.58816,0.87432,0.000523586,0.000523586,0.000523586
66,465.876,0.32444,0.42888,0.49712,0.8921,0.90084,0.83508,0.93741,0.87531,0.89249,0.83297,0.93484,0.87652,0.31648,0.71001,0.59826,0.84892,0.000509438,0.000509438,0.000509438
67,472.294,0.3224,0.42546,0.49589,0.89083,0.92025,0.87899,0.94304,0.88705,0.92539,0.88375,0.9481,0.88518,0.33222,0.75028,0.51398,0.85815,0.000495291,0.000495291,0.000495291
68,478.72,0.3308,0.43535,0.49878,0.90085,0.91414,0.79208,0.9448,0.88198,0.91414,0.79208,0.94388,0.88285,0.30859,0.6779,0.57474,0.84594,0.000481144,0.000481144,0.000481144
69,485.181,0.30803,0.41083,0.46838,0.88967,0.85782,0.84118,0.93223,0.86631,0.89607,0.81699,0.93188,0.87676,0.31095,0.69235,0.53502,0.84601,0.000466997,0.000466997,0.000466997
70,491.72,0.30544,0.39122,0.4695,0.88658,0.92489,0.81472,0.94055,0.88343,0.92812,0.82168,0.9415,0.88921,0.30314,0.76948,0.5002,0.83653,0.00045285,0.00045285,0.00045285
71,498.304,0.32103,0.40829,0.47546,0.89759,0.93049,0.86291,0.92475,0.87206,0.93572,0.86726,0.92901,0.87742,0.31274,0.72866,0.49402,0.85006,0.000438703,0.000438703,0.000438703
72,504.663,0.32267,0.41261,0.4741,0.90168,0.82102,0.85618,0.93671,0.88342,0.82102,0.85618,0.93495,0.87875,0.30887,0.67851,0.57676,0.84631,0.000424556,0.000424556,0.000424556
73,510.991,0.32597,0.41617,0.47011,0.8975,0.94862,0.80984,0.93522,0.89197,0.9555,0.8146,0.93625,0.87607,0.28424,0.68245,0.50192,0.82139,0.000410409,0.000410409,0.000410409
74,517.273,0.30917,0.39904,0.48186,0.88912,0.86737,0.90083,0.94066,0.88754,0.87285,0.90555,0.94292,0.88138,0.28271,0.73284,0.4728,0.8121,0.000396262,0.000396262,0.000396262
75,523.656,0.30516,0.38014,0.46299,0.893,0.82572,0.86145,0.9305,0.87917,0.82449,0.86509,0.93109,0.87362,0.28685,0.79083,0.62458,0.82547,0.000382115,0.000382115,0.000382115
76,530.055,0.30914,0.40807,0.45769,0.88896,0.89276,0.85574,0.93351,0.88916,0.89276,0.85574,0.93236,0.8764,0.32174,0.73401,0.52902,0.85793,0.000367967,0.000367967,0.000367967
77,536.394,0.30951,0.39771,0.4577,0.88969,0.85839,0.87371,0.93201,0.88845,0.86312,0.87833,0.93579,0.88259,0.29295,0.69467,0.50873,0.84498,0.00035382,0.00035382,0.00035382
78,542.894,0.30443,0.38284,0.43553,0.89771,0.93559,0.86675,0.93404,0.88878,0.94103,0.87151,0.93826,0.88284,0.30455,0.72169,0.49787,0.8333,0.000339673,0.000339673,0.000339673
79,549.346,0.3025,0.37628,0.43223,0.88887,0.88478,0.84315,0.93352,0.88556,0.8904,0.84791,0.93475,0.8744,0.29536,0.71456,0.52787,0.8144,0.000325526,0.000325526,0.000325526
80,556.159,0.29791,0.3824,0.45542,0.87824,0.88479,0.84219,0.92945,0.88596,0.90494,0.84183,0.93051,0.8815,0.29195,0.7032,0.533,0.82028,0.000311379,0.000311379,0.000311379
81,564.088,0.29468,0.37152,0.44941,0.88884,0.90175,0.82511,0.93133,0.88249,0.90753,0.82987,0.93337,0.88014,0.30631,0.71399,0.52964,0.84472,0.000297232,0.000297232,0.000297232
82,571.793,0.28774,0.38258,0.42599,0.88273,0.94072,0.84412,0.93717,0.8903,0.89184,0.89233,0.93987,0.88296,0.30062,0.72299,0.49745,0.84274,0.000283085,0.000283085,0.000283085
83,579.348,0.2916,0.3649,0.41384,0.88336,0.95456,0.83678,0.94416,0.89994,0.95456,0.83678,0.94488,0.89383,0.30369,0.71331,0.49863,0.8391,0.000268938,0.000268938,0.000268938
84,586.667,0.28727,0.36977,0.40278,0.88176,0.92966,0.88581,0.94463,0.8911,0.92966,0.88581,0.9454,0.89209,0.30266,0.72958,0.48626,0.83769,0.000254791,0.000254791,0.000254791
85,594.005,0.28443,0.3688,0.41823,0.88327,0.87326,0.9084,0.93654,0.89472,0.87326,0.9084,0.93739,0.8857,0.29881,0.73883,0.49503,0.8295,0.000240644,0.000240644,0.000240644
86,600.601,0.29289,0.3793,0.40694,0.87932,0.89671,0.88304,0.93026,0.87589,0.89671,0.88304,0.93121,0.87443,0.28559,0.76032,0.52125,0.83473,0.000226497,0.000226497,0.000226497
87,607.876,0.27967,0.35481,0.40213,0.87791,0.91255,0.8669,0.93648,0.88601,0.92392,0.86972,0.93672,0.88413,0.29963,0.74746,0.4901,0.85103,0.000212349,0.000212349,0.000212349
88,614.852,0.27431,0.3732,0.40194,0.87437,0.92098,0.83767,0.93711,0.89294,0.92663,0.84243,0.94218,0.88428,0.30308,0.74397,0.5163,0.85684,0.000198202,0.000198202,0.000198202
89,622.396,0.26848,0.34909,0.38756,0.87816,0.92888,0.81813,0.93778,0.89164,0.93452,0.82353,0.94306,0.88397,0.29921,0.76277,0.5245,0.85605,0.000184055,0.000184055,0.000184055
90,629.647,0.27942,0.36487,0.38169,0.87937,0.96351,0.83408,0.93782,0.89363,0.9252,0.87089,0.94241,0.88778,0.29543,0.78693,0.49489,0.86362,0.000169908,0.000169908,0.000169908
91,655.599,0.27978,0.38312,0.50996,0.87698,0.93573,0.8541,0.92285,0.87844,0.93573,0.8541,0.92658,0.87136,0.3306,0.84087,0.48258,0.88326,0.000155761,0.000155761,0.000155761
92,662.536,0.24333,0.30743,0.31227,0.85399,0.87187,0.87479,0.92355,0.86927,0.877,0.87955,0.92435,0.86956,0.30201,0.85303,0.50877,0.86383,0.000141614,0.000141614,0.000141614
93,669.376,0.2251,0.28528,0.29135,0.83564,0.91247,0.8605,0.92629,0.87488,0.91929,0.86527,0.92783,0.86603,0.29875,0.79984,0.51633,0.86353,0.000127467,0.000127467,0.000127467
94,676.106,0.22758,0.29779,0.28208,0.8433,0.94082,0.84106,0.95037,0.89828,0.94727,0.84557,0.95179,0.88703,0.30522,0.78239,0.48591,0.86934,0.00011332,0.00011332,0.00011332
95,683.112,0.2297,0.28862,0.28213,0.84393,0.91439,0.86806,0.94927,0.90111,0.92006,0.87271,0.95163,0.8936,0.29873,0.76999,0.47501,0.86069,9.91726e-05,9.91726e-05,9.91726e-05
96,689.976,0.22586,0.27648,0.28075,0.84242,0.93261,0.85974,0.94275,0.89596,0.93824,0.86413,0.94365,0.88406,0.2906,0.78545,0.44206,0.85564,8.50255e-05,8.50255e-05,8.50255e-05
97,696.461,0.22029,0.27136,0.27413,0.82835,0.90341,0.86372,0.93511,0.88621,0.90889,0.86768,0.93581,0.87693,0.29353,0.78457,0.45955,0.85949,7.08784e-05,7.08784e-05,7.08784e-05
98,703.137,0.21524,0.28495,0.26793,0.83907,0.89168,0.87766,0.93725,0.88937,0.89716,0.88243,0.93839,0.88006,0.28775,0.78266,0.46221,0.85347,5.67313e-05,5.67313e-05,5.67313e-05
99,710.226,0.2205,0.28014,0.26474,0.83655,0.94889,0.83215,0.94589,0.8982,0.95295,0.83826,0.94709,0.88599,0.28479,0.77252,0.45687,0.85501,4.25842e-05,4.25842e-05,4.25842e-05
100,716.918,0.2133,0.28172,0.25895,0.82875,0.92528,0.85536,0.94545,0.90133,0.93116,0.86012,0.94679,0.8885,0.28511,0.76035,0.46988,0.85563,2.84371e-05,2.84371e-05,2.84371e-05
