epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,733.349,1.03749,0.94062,0.77977,0.90795,0.75828,0.81176,0.85446,0.59388,0.68969,0.70668,0.72305,0.30406,1.03796,1.1627,0.8127,0.99677,0.000841835,0.000841835,0.000841835
52,747.285,1.01806,0.98347,0.7487,0.9026,0.82719,0.7712,0.85982,0.59289,0.77654,0.72469,0.77557,0.36136,1.08416,1.439,0.84349,0.98445,0.000825332,0.000825332,0.000825332
53,761.389,1.0141,0.9692,0.78529,0.89982,0.75502,0.77971,0.84453,0.60288,0.71108,0.66686,0.71175,0.31141,0.99694,1.20405,0.82896,0.96905,0.000808828,0.000808828,0.000808828
54,775.204,0.977,0.94344,0.7674,0.88755,0.7785,0.72331,0.82679,0.59198,0.73135,0.64229,0.70485,0.30557,0.98827,1.2052,0.87297,0.98051,0.000792325,0.000792325,0.000792325
55,789.059,1.01423,0.95436,0.76388,0.89888,0.75808,0.78457,0.83405,0.59507,0.75842,0.65108,0.71208,0.31392,0.95446,1.3457,1.02357,0.96375,0.000775822,0.000775822,0.000775822
56,802.786,0.99943,0.94394,0.74676,0.89713,0.74881,0.79705,0.85469,0.60171,0.77137,0.66771,0.74461,0.33273,0.98478,1.2449,0.80869,0.97137,0.000759318,0.000759318,0.000759318
57,816.408,0.98743,0.96446,0.79154,0.88627,0.82318,0.72547,0.84593,0.6087,0.75089,0.66006,0.70998,0.30517,0.97937,1.38293,0.81095,0.98523,0.000742815,0.000742815,0.000742815
58,830.072,0.98254,0.96462,0.74447,0.89658,0.8425,0.7923,0.8738,0.61422,0.74951,0.70536,0.71436,0.30425,0.98121,1.3252,0.75309,0.9619,0.000726312,0.000726312,0.000726312
59,843.597,0.96433,0.95633,0.69565,0.88764,0.82351,0.76745,0.86509,0.61978,0.77971,0.69064,0.74455,0.30212,0.93377,1.43579,0.84419,0.97467,0.000709809,0.000709809,0.000709809
60,857.165,0.97367,0.97377,0.73575,0.89029,0.76975,0.71394,0.82166,0.59254,0.78284,0.61054,0.70387,0.30739,0.93689,1.3427,0.90475,0.97063,0.000693305,0.000693305,0.000693305
