epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,74.1217,0.79751,0.764,0.51884,0.81985,0.92615,0.87891,0.95616,0.72597,0.89311,0.79515,0.87557,0.46724,0.72909,0.75046,0.45923,0.81008,0.0009308,0.0009308,0.0009308
56,75.3239,0.79621,0.811,0.50002,0.80446,0.94438,0.85984,0.95248,0.73495,0.86741,0.78976,0.86096,0.45406,0.71608,0.67544,0.4398,0.81033,0.000911,0.000911,0.000911
57,76.6152,0.73856,0.68915,0.47968,0.80022,0.92659,0.8841,0.9557,0.74475,0.87583,0.77949,0.85769,0.4646,0.6987,0.66039,0.43327,0.80777,0.0008912,0.0008912,0.0008912
58,77.8044,0.75009,0.73965,0.53968,0.80211,0.93771,0.89266,0.95547,0.73426,0.87255,0.81941,0.87624,0.49187,0.71011,0.65835,0.44556,0.80829,0.0008714,0.0008714,0.0008714
59,79.1608,0.80593,0.79961,0.4904,0.80623,0.93227,0.89049,0.95724,0.7196,0.86314,0.79784,0.85067,0.4614,0.73532,0.68116,0.45874,0.80934,0.0008516,0.0008516,0.0008516
60,80.6256,0.74018,0.70008,0.50445,0.81475,0.94698,0.8841,0.95758,0.72228,0.85497,0.79452,0.83804,0.41742,0.71372,0.66774,0.44635,0.80815,0.0008318,0.0008318,0.0008318
61,81.753,0.753,0.74836,0.50749,0.81217,0.93452,0.89488,0.95663,0.74565,0.8603,0.80863,0.85403,0.43812,0.68117,0.68704,0.44727,0.80626,0.000812,0.000812,0.000812
62,82.8248,0.70876,0.71913,0.46909,0.80469,0.93733,0.88691,0.95854,0.75079,0.87399,0.8248,0.87817,0.47559,0.657,0.67471,0.44167,0.80481,0.0007922,0.0007922,0.0007922
63,84.049,0.83435,0.87179,0.48439,0.80419,0.93971,0.8823,0.95941,0.75377,0.86642,0.81132,0.87386,0.46793,0.6633,0.63589,0.44463,0.80764,0.0007724,0.0007724,0.0007724
64,85.1276,0.76942,0.71189,0.47963,0.80953,0.93163,0.87871,0.96035,0.74532,0.85515,0.80323,0.86784,0.46142,0.67005,0.60187,0.44564,0.80809,0.0007526,0.0007526,0.0007526
65,86.3462,0.74666,0.74999,0.46721,0.79951,0.92662,0.88499,0.95878,0.75185,0.88589,0.7655,0.85224,0.44657,0.66798,0.5974,0.42477,0.80914,0.0007328,0.0007328,0.0007328
66,87.4566,0.73529,0.68469,0.45673,0.80169,0.95315,0.87734,0.95987,0.75235,0.87622,0.76322,0.84889,0.46078,0.6696,0.62417,0.41368,0.80965,0.000713,0.000713,0.000713
67,88.5231,0.71922,0.67219,0.45352,0.81085,0.93523,0.89511,0.9613,0.76486,0.87601,0.79784,0.87369,0.48155,0.65563,0.59149,0.4059,0.80789,0.0006932,0.0006932,0.0006932
68,89.8811,0.7623,0.76621,0.47683,0.81623,0.93322,0.90566,0.96261,0.75911,0.85877,0.78706,0.8583,0.44659,0.64686,0.61921,0.40458,0.80667,0.0006734,0.0006734,0.0006734
69,90.9442,0.75483,0.75729,0.45477,0.80126,0.95662,0.87332,0.9583,0.74979,0.85113,0.77628,0.84035,0.42583,0.6439,0.62846,0.4076,0.80738,0.0006536,0.0006536,0.0006536
70,92.0279,0.74645,0.71143,0.45172,0.80367,0.96036,0.87871,0.95706,0.7533,0.85426,0.77417,0.83746,0.41877,0.63773,0.64885,0.40479,0.80649,0.0006338,0.0006338,0.0006338
71,93.1613,0.75298,0.70634,0.46943,0.79861,0.96447,0.87814,0.95779,0.74979,0.86327,0.78285,0.85014,0.42846,0.64573,0.61291,0.40314,0.80557,0.000614,0.000614,0.000614
72,94.3962,0.70401,0.71008,0.43616,0.79266,0.96517,0.8814,0.96074,0.74954,0.86774,0.78167,0.85264,0.43745,0.66264,0.58525,0.40499,0.8049,0.0005942,0.0005942,0.0005942
73,95.5184,0.72934,0.65494,0.45469,0.79286,0.96155,0.8814,0.96092,0.76239,0.87456,0.79245,0.8538,0.43502,0.63776,0.58419,0.40019,0.80334,0.0005744,0.0005744,0.0005744
74,96.6264,0.70809,0.6778,0.43215,0.79201,0.95171,0.89218,0.96112,0.77563,0.874,0.79245,0.86179,0.44236,0.61168,0.57602,0.39546,0.80288,0.0005546,0.0005546,0.0005546
75,97.9504,0.723,0.66014,0.42353,0.7896,0.95446,0.89218,0.96442,0.77717,0.8812,0.79975,0.87129,0.46149,0.6025,0.57986,0.38955,0.80272,0.0005348,0.0005348,0.0005348
76,99.0908,0.69378,0.7269,0.43454,0.79739,0.95123,0.89368,0.96947,0.78036,0.88447,0.81671,0.88654,0.46316,0.60017,0.57465,0.38186,0.80101,0.000515,0.000515,0.000515
77,100.178,0.67753,0.67008,0.41493,0.77966,0.9367,0.91745,0.97191,0.78087,0.90124,0.81171,0.88601,0.45826,0.61216,0.57047,0.38177,0.8016,0.0004952,0.0004952,0.0004952
78,101.346,0.72642,0.67531,0.4292,0.80803,0.93861,0.92183,0.97364,0.77687,0.86507,0.83558,0.87475,0.45667,0.63547,0.56105,0.3862,0.8035,0.0004754,0.0004754,0.0004754
79,102.583,0.67001,0.6248,0.44225,0.81149,0.94947,0.91644,0.97561,0.7799,0.87121,0.82749,0.87329,0.46347,0.63629,0.57568,0.38412,0.80354,0.0004556,0.0004556,0.0004556
80,103.725,0.68276,0.65022,0.44542,0.77705,0.95267,0.91914,0.97658,0.7872,0.87652,0.84367,0.88695,0.47789,0.60814,0.56732,0.3735,0.80169,0.0004358,0.0004358,0.0004358
81,105.115,0.70186,0.67463,0.4437,0.791,0.95743,0.91914,0.97417,0.79859,0.86648,0.83288,0.87292,0.46683,0.58919,0.55316,0.36858,0.8013,0.000416,0.000416,0.000416
82,106.361,0.69082,0.67669,0.44237,0.7954,0.94924,0.92183,0.97363,0.8031,0.85956,0.81671,0.87174,0.46957,0.57264,0.54242,0.36413,0.80077,0.0003962,0.0003962,0.0003962
83,107.568,0.68983,0.67842,0.41865,0.79763,0.96573,0.91141,0.97542,0.80493,0.87381,0.82126,0.87951,0.46431,0.56798,0.53727,0.3626,0.80055,0.0003764,0.0003764,0.0003764
84,108.834,0.6982,0.62251,0.42424,0.80524,0.96288,0.90887,0.97518,0.79547,0.89259,0.82878,0.89329,0.46823,0.56586,0.5357,0.36561,0.79926,0.0003566,0.0003566,0.0003566
85,109.995,0.69764,0.64912,0.41751,0.78203,0.95573,0.90836,0.97552,0.78107,0.90761,0.85175,0.91378,0.48986,0.60348,0.55033,0.38546,0.79911,0.0003368,0.0003368,0.0003368
86,111.245,0.63959,0.60763,0.41656,0.78441,0.95751,0.91115,0.97456,0.77421,0.90129,0.84636,0.90814,0.48128,0.62275,0.55759,0.39517,0.79987,0.000317,0.000317,0.000317
87,112.372,0.6731,0.67487,0.44626,0.78217,0.95748,0.90836,0.9742,0.78262,0.8938,0.83827,0.89729,0.48087,0.60739,0.55001,0.3787,0.79895,0.0002972,0.0002972,0.0002972
88,113.683,0.70331,0.65095,0.41998,0.78644,0.96857,0.91362,0.97475,0.79421,0.88918,0.82182,0.88027,0.47467,0.57241,0.54138,0.36405,0.79813,0.0002774,0.0002774,0.0002774
89,115.026,0.68408,0.65547,0.41335,0.78867,0.974,0.90886,0.97505,0.7997,0.89493,0.82652,0.88012,0.47976,0.55082,0.53837,0.35489,0.79756,0.0002576,0.0002576,0.0002576
90,116.977,0.63512,0.61708,0.39628,0.78084,0.97326,0.90566,0.97632,0.79314,0.88518,0.8221,0.87585,0.48431,0.56162,0.53691,0.3574,0.79818,0.0002378,0.0002378,0.0002378
91,119.671,0.63507,0.65523,0.42486,0.78954,0.96785,0.90836,0.97657,0.79087,0.86733,0.81402,0.86798,0.47586,0.56116,0.54078,0.3579,0.79827,0.000218,0.000218,0.000218
92,120.931,0.62458,0.6501,0.41037,0.79003,0.96536,0.9013,0.97571,0.7951,0.86061,0.79784,0.85748,0.46374,0.55428,0.54978,0.35356,0.79862,0.0001982,0.0001982,0.0001982
93,122.031,0.62323,0.66472,0.4071,0.78364,0.97109,0.90525,0.97389,0.79581,0.85221,0.79268,0.85162,0.45779,0.55734,0.55423,0.35866,0.79941,0.0001784,0.0001784,0.0001784
94,123.191,0.64069,0.63355,0.40554,0.79138,0.96839,0.90824,0.97444,0.80109,0.86204,0.79245,0.85192,0.46016,0.55703,0.55312,0.35751,0.79961,0.0001586,0.0001586,0.0001586
95,124.503,0.56343,0.63587,0.39391,0.79475,0.97109,0.90526,0.97505,0.80738,0.87931,0.79515,0.85957,0.47264,0.55065,0.54903,0.35448,0.7998,0.0001388,0.0001388,0.0001388
96,125.579,0.58766,0.58304,0.38632,0.79532,0.98291,0.90027,0.97672,0.8113,0.89613,0.8139,0.86908,0.48026,0.54276,0.54535,0.34989,0.79912,0.000119,0.000119,0.000119
97,127.46,0.58285,0.59163,0.38442,0.78162,0.97663,0.90123,0.97719,0.81287,0.89663,0.8221,0.88017,0.4882,0.53647,0.53996,0.34373,0.79854,9.92e-05,9.92e-05,9.92e-05
98,128.71,0.58198,0.65795,0.37301,0.78916,0.97826,0.90027,0.97741,0.81407,0.89898,0.8248,0.88418,0.49187,0.53249,0.53825,0.3399,0.79821,7.94e-05,7.94e-05,7.94e-05
99,129.978,0.60697,0.69836,0.37266,0.79697,0.98238,0.90164,0.97735,0.81273,0.899,0.8248,0.88536,0.49135,0.53332,0.53878,0.33752,0.79785,5.96e-05,5.96e-05,5.96e-05
100,131.303,0.61372,0.61555,0.38761,0.79205,0.98039,0.90027,0.97741,0.813,0.89826,0.8248,0.8862,0.49222,0.53222,0.53959,0.33614,0.79757,3.98e-05,3.98e-05,3.98e-05
