epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,353.437,0.37171,0.46603,0.55293,0.92791,0.88775,0.88714,0.92943,0.86673,0.88775,0.88714,0.92969,0.8829,0.34643,0.80702,0.56691,0.88316,0.000806528,0.000806528,0.000806528
46,360.864,0.36702,0.46895,0.56193,0.91794,0.93161,0.81857,0.94361,0.87843,0.93022,0.81899,0.93769,0.87739,0.36341,0.78609,0.52997,0.89989,0.00079238,0.00079238,0.00079238
47,368.659,0.35636,0.46763,0.55221,0.92568,0.94126,0.85812,0.93814,0.87893,0.93538,0.85336,0.93832,0.87692,0.35281,0.69374,0.45768,0.88782,0.000778233,0.000778233,0.000778233
48,376.224,0.34999,0.4718,0.53637,0.91497,0.93236,0.81493,0.93316,0.86025,0.93236,0.81493,0.93146,0.87778,0.36272,0.73123,0.4733,0.90647,0.000764086,0.000764086,0.000764086
49,383.823,0.35765,0.46579,0.56271,0.91825,0.91203,0.8344,0.93355,0.87915,0.90727,0.83693,0.93385,0.8734,0.3375,0.79554,0.5522,0.8567,0.000749939,0.000749939,0.000749939
50,391.515,0.35997,0.48219,0.53486,0.92079,0.89338,0.78658,0.89171,0.846,0.8945,0.80098,0.89682,0.83591,0.32754,0.6775,0.62602,0.86426,0.000735792,0.000735792,0.000735792
51,398.881,0.35487,0.46974,0.54698,0.91848,0.90996,0.84972,0.92431,0.87721,0.90996,0.84972,0.92518,0.87403,0.31154,0.71684,0.51556,0.83453,0.000721645,0.000721645,0.000721645
52,407.174,0.3465,0.45456,0.54145,0.9165,0.87888,0.7496,0.90628,0.85268,0.87888,0.7496,0.91352,0.85049,0.33071,0.78935,0.60926,0.86305,0.000707498,0.000707498,0.000707498
53,415.341,0.34055,0.47314,0.54355,0.90544,0.96954,0.86306,0.94538,0.89165,0.96368,0.8584,0.94477,0.88693,0.32966,0.76983,0.41733,0.86462,0.000693351,0.000693351,0.000693351
54,423.283,0.32615,0.4468,0.52046,0.90717,0.89568,0.89373,0.94607,0.88968,0.89104,0.88904,0.94282,0.88306,0.32213,0.77017,0.47838,0.85043,0.000679204,0.000679204,0.000679204
