epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,559.98,0.73347,0.72894,0.47402,0.81557,0.88265,0.83312,0.90793,0.68552,0.78786,0.74128,0.78354,0.36529,0.79027,1.20269,0.60888,0.88339,0.000462259,0.000462259,0.000462259
75,567.347,0.72472,0.74376,0.46608,0.81609,0.83307,0.84718,0.89707,0.68324,0.743,0.74668,0.75872,0.34626,0.76619,1.07587,0.663,0.87664,0.000445756,0.000445756,0.000445756
76,574.753,0.74568,0.77423,0.47301,0.81355,0.85394,0.84248,0.90669,0.70226,0.78155,0.75225,0.795,0.37894,0.77547,1.06696,0.58165,0.87229,0.000429253,0.000429253,0.000429253
77,582.078,0.73808,0.75289,0.48294,0.81234,0.87369,0.81529,0.9092,0.69202,0.80813,0.70958,0.78211,0.36934,0.79445,1.05537,0.5842,0.88751,0.000412749,0.000412749,0.000412749
78,589.246,0.68945,0.71147,0.45317,0.81079,0.88943,0.79225,0.89559,0.66448,0.75528,0.69313,0.73408,0.32789,0.82042,1.05731,0.65247,0.87809,0.000396246,0.000396246,0.000396246
79,596.586,0.69379,0.69825,0.44136,0.80917,0.83431,0.83261,0.87635,0.65747,0.76421,0.735,0.75066,0.32937,0.78509,1.03424,0.6968,0.88557,0.000379743,0.000379743,0.000379743
80,604.037,0.66801,0.70304,0.43559,0.80746,0.86009,0.83892,0.90484,0.6914,0.81016,0.71616,0.77559,0.35396,0.78849,1.02032,0.64282,0.87568,0.000363239,0.000363239,0.000363239
81,611.649,0.6808,0.71535,0.44326,0.80729,0.87336,0.82095,0.91718,0.70859,0.80465,0.739,0.79122,0.36873,0.77035,0.96886,0.57144,0.87093,0.000346736,0.000346736,0.000346736
82,619.137,0.68799,0.72192,0.45275,0.80892,0.88692,0.82611,0.91668,0.7029,0.80442,0.73892,0.78732,0.36647,0.75054,1.00276,0.607,0.86028,0.000330233,0.000330233,0.000330233
83,626.783,0.68742,0.75166,0.44638,0.80894,0.82146,0.87652,0.90677,0.705,0.79759,0.75776,0.80299,0.36959,0.71208,0.9659,0.55684,0.85865,0.000313729,0.000313729,0.000313729
84,634.055,0.66571,0.68193,0.43509,0.81229,0.84794,0.8309,0.90236,0.69434,0.84044,0.68487,0.77312,0.35703,0.73492,1.03899,0.59472,0.86183,0.000297226,0.000297226,0.000297226
85,641.221,0.67902,0.70988,0.43252,0.80836,0.84869,0.8415,0.91039,0.69165,0.79336,0.74064,0.77874,0.35195,0.7513,1.04152,0.6135,0.86498,0.000280723,0.000280723,0.000280723
86,648.414,0.66977,0.689,0.43153,0.80513,0.84155,0.84644,0.91084,0.70068,0.77059,0.76958,0.80091,0.36842,0.75397,1.06767,0.61599,0.87533,0.00026422,0.00026422,0.00026422
87,655.566,0.6667,0.68229,0.41516,0.80896,0.84438,0.86408,0.91045,0.69796,0.80641,0.74345,0.78813,0.35756,0.74537,1.02915,0.59865,0.86709,0.000247716,0.000247716,0.000247716
88,662.878,0.6631,0.69437,0.4208,0.80535,0.8518,0.82958,0.89454,0.69308,0.77995,0.74982,0.78356,0.35913,0.73671,1.02038,0.61487,0.8703,0.000231213,0.000231213,0.000231213
89,670.386,0.65431,0.71025,0.42535,0.80517,0.85395,0.82227,0.89942,0.69668,0.78032,0.74674,0.79155,0.36601,0.73555,1.00759,0.62814,0.86645,0.00021471,0.00021471,0.00021471
90,677.517,0.65723,0.69062,0.41057,0.80598,0.87711,0.82834,0.90464,0.6949,0.80127,0.74418,0.78219,0.36061,0.7466,1.00799,0.61986,0.86839,0.000198206,0.000198206,0.000198206
91,699.242,0.63881,0.69357,0.41388,0.80261,0.85877,0.84034,0.90288,0.70125,0.81463,0.7158,0.78113,0.36178,0.73578,1.01838,0.61531,0.8657,0.000181703,0.000181703,0.000181703
92,706.43,0.65921,0.7018,0.39958,0.8044,0.84357,0.82804,0.89913,0.69427,0.79218,0.68984,0.75694,0.35368,0.72065,1.04308,0.64079,0.86639,0.0001652,0.0001652,0.0001652
93,713.685,0.62567,0.67635,0.41027,0.80067,0.85291,0.81447,0.89693,0.69422,0.77728,0.73562,0.78127,0.36331,0.70991,1.16435,0.61569,0.84994,0.000148696,0.000148696,0.000148696
94,720.786,0.62896,0.67586,0.38866,0.80426,0.86284,0.81017,0.89893,0.70039,0.79924,0.71945,0.77198,0.35977,0.71175,1.01432,0.61849,0.85632,0.000132193,0.000132193,0.000132193
95,727.789,0.607,0.63694,0.37587,0.80519,0.83566,0.81447,0.89842,0.69505,0.80106,0.70371,0.78003,0.36904,0.7202,1.01691,0.61233,0.85661,0.00011569,0.00011569,0.00011569
96,734.931,0.63103,0.70558,0.39182,0.80617,0.86595,0.81682,0.90167,0.6984,0.82028,0.68558,0.76999,0.361,0.72375,1.04606,0.58928,0.85665,9.91865e-05,9.91865e-05,9.91865e-05
97,742.693,0.604,0.65393,0.38011,0.80377,0.85295,0.8376,0.90387,0.70295,0.8032,0.71545,0.78625,0.36814,0.70149,1.00848,0.58922,0.85298,8.26832e-05,8.26832e-05,8.26832e-05
98,749.72,0.60283,0.67764,0.37119,0.80043,0.84775,0.83563,0.90565,0.70654,0.82197,0.70827,0.77251,0.35823,0.72884,1.00621,0.5883,0.85986,6.61799e-05,6.61799e-05,6.61799e-05
99,756.849,0.61329,0.64725,0.37474,0.80123,0.85766,0.83272,0.9037,0.70268,0.82879,0.71429,0.78971,0.36756,0.72004,0.99166,0.58827,0.86561,4.96766e-05,4.96766e-05,4.96766e-05
100,764.028,0.62724,0.67236,0.38036,0.80143,0.84651,0.81724,0.90295,0.71075,0.79337,0.71029,0.78685,0.37775,0.70685,0.98418,0.58103,0.86062,3.31733e-05,3.31733e-05,3.31733e-05
