epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,522.987,0.47314,0.62667,0.5483,0.89528,0.84779,0.83722,0.91945,0.78508,0.81799,0.80796,0.87482,0.66582,0.54529,0.94388,0.60103,0.89687,0.000649046,0.000649046,0.000649046
44,535.032,0.48844,0.60266,0.54812,0.89839,0.90493,0.83443,0.94083,0.80202,0.88155,0.81533,0.89613,0.67132,0.53071,0.97477,0.58215,0.88935,0.000638047,0.000638047,0.000638047
45,547.288,0.4585,0.59608,0.52381,0.89049,0.83727,0.84697,0.89468,0.76565,0.80389,0.81261,0.83636,0.62668,0.55105,0.87419,0.60984,0.89722,0.000627048,0.000627048,0.000627048
46,559.155,0.46582,0.57871,0.52422,0.89157,0.8672,0.78383,0.90827,0.7814,0.84949,0.76848,0.87419,0.66687,0.54098,0.93666,0.65619,0.89147,0.000616049,0.000616049,0.000616049
47,571.554,0.46465,0.58259,0.52105,0.89429,0.87272,0.85427,0.92801,0.80709,0.85464,0.82391,0.88724,0.66942,0.53961,0.83835,0.55847,0.87313,0.000605051,0.000605051,0.000605051
48,582.998,0.47034,0.62253,0.516,0.89455,0.86142,0.85594,0.91856,0.79168,0.87778,0.78458,0.86562,0.65709,0.54368,0.88979,0.55256,0.89618,0.000594052,0.000594052,0.000594052
49,594.508,0.45456,0.5902,0.51667,0.88645,0.86289,0.86987,0.92589,0.79827,0.87585,0.78864,0.86611,0.67339,0.53012,0.8147,0.55866,0.86928,0.000583053,0.000583053,0.000583053
50,606.247,0.45388,0.56212,0.49917,0.88844,0.87582,0.77852,0.89978,0.78307,0.84782,0.75421,0.84988,0.65484,0.52292,0.81301,0.64195,0.87667,0.000572054,0.000572054,0.000572054
51,617.902,0.45366,0.5537,0.49179,0.88404,0.86331,0.84442,0.932,0.79765,0.86326,0.78554,0.8757,0.66938,0.5352,0.83007,0.52185,0.88963,0.000561055,0.000561055,0.000561055
52,629.732,0.43609,0.54447,0.47985,0.88622,0.8861,0.83082,0.92442,0.79372,0.84835,0.801,0.86832,0.6625,0.51996,0.95654,0.55624,0.87544,0.000550056,0.000550056,0.000550056
53,641.721,0.43831,0.57321,0.48956,0.88206,0.85732,0.82165,0.90555,0.79167,0.8315,0.79754,0.86457,0.67332,0.51208,0.86127,0.59532,0.88601,0.000539057,0.000539057,0.000539057
54,653.852,0.43208,0.55186,0.48775,0.87995,0.85038,0.86735,0.92329,0.79662,0.8232,0.81007,0.8576,0.66592,0.54805,0.94266,0.55829,0.89436,0.000528058,0.000528058,0.000528058
55,665.565,0.43337,0.53664,0.48335,0.87837,0.88657,0.87056,0.94015,0.81821,0.8544,0.84128,0.88604,0.69267,0.49752,0.84245,0.48469,0.87304,0.000517059,0.000517059,0.000517059
56,677.2,0.42731,0.53864,0.4881,0.87392,0.86077,0.8316,0.90865,0.79821,0.83142,0.79953,0.8645,0.67762,0.50546,0.89635,0.5355,0.88087,0.00050606,0.00050606,0.00050606
57,689.071,0.42684,0.54053,0.45822,0.87145,0.86208,0.87181,0.92495,0.80287,0.84046,0.84651,0.88064,0.66795,0.53612,0.9075,0.53829,0.90396,0.000495062,0.000495062,0.000495062
58,701.282,0.42292,0.53148,0.43796,0.86844,0.87132,0.86446,0.93088,0.82329,0.87184,0.83029,0.89231,0.68707,0.47862,0.94055,0.51803,0.85126,0.000484063,0.000484063,0.000484063
59,712.684,0.42868,0.54711,0.45989,0.87714,0.84695,0.89221,0.93393,0.81285,0.88503,0.81509,0.8903,0.68913,0.50196,0.82445,0.45755,0.86483,0.000473064,0.000473064,0.000473064
60,724.232,0.41235,0.53612,0.43883,0.87147,0.87307,0.88734,0.93361,0.80971,0.84345,0.84872,0.88263,0.68625,0.50432,0.89737,0.50193,0.88354,0.000462065,0.000462065,0.000462065
61,735.995,0.41856,0.52802,0.44608,0.87147,0.89579,0.80761,0.9166,0.80486,0.89147,0.77688,0.87436,0.67134,0.50253,0.87936,0.52633,0.87595,0.000451066,0.000451066,0.000451066
62,747.644,0.4139,0.52911,0.42571,0.87615,0.87445,0.8354,0.91071,0.79575,0.87152,0.78588,0.85979,0.6658,0.49084,0.92392,0.6792,0.8839,0.000440067,0.000440067,0.000440067
63,759.079,0.41213,0.51499,0.43293,0.87035,0.87592,0.83042,0.9249,0.81385,0.86492,0.80005,0.87873,0.68493,0.4828,0.89901,0.52163,0.86646,0.000429068,0.000429068,0.000429068
64,770.68,0.4025,0.49014,0.42172,0.86446,0.92227,0.82154,0.92945,0.81256,0.91363,0.79889,0.88322,0.69101,0.48382,0.86054,0.49619,0.86957,0.000418069,0.000418069,0.000418069
65,782.19,0.40951,0.49683,0.43199,0.87298,0.89807,0.85998,0.93219,0.81492,0.87431,0.82416,0.88912,0.69949,0.48907,0.84327,0.51498,0.87162,0.00040707,0.00040707,0.00040707
66,793.841,0.39918,0.52086,0.41305,0.85973,0.90008,0.86672,0.93855,0.82171,0.87648,0.8417,0.901,0.70361,0.46872,0.86785,0.50021,0.85015,0.000396071,0.000396071,0.000396071
67,805.41,0.38509,0.47806,0.42607,0.86271,0.89985,0.83578,0.92666,0.82307,0.89413,0.81395,0.8926,0.69685,0.46465,0.89699,0.51598,0.86496,0.000385073,0.000385073,0.000385073
68,816.9,0.40126,0.49156,0.40936,0.86543,0.88853,0.88405,0.94061,0.83251,0.86162,0.85649,0.90181,0.70456,0.47037,0.84158,0.47074,0.84805,0.000374074,0.000374074,0.000374074
69,829.246,0.39572,0.49841,0.39637,0.86232,0.8699,0.83484,0.92888,0.82282,0.84392,0.80463,0.88231,0.69432,0.46517,0.84012,0.51091,0.86275,0.000363075,0.000363075,0.000363075
70,840.953,0.38872,0.47904,0.39607,0.85855,0.86688,0.86236,0.93406,0.82835,0.87513,0.80327,0.89409,0.70008,0.46938,0.87728,0.47641,0.85816,0.000352076,0.000352076,0.000352076
71,852.469,0.39172,0.48279,0.40173,0.86488,0.86866,0.86257,0.92598,0.82798,0.89949,0.78944,0.8828,0.69421,0.45986,0.84188,0.48557,0.86262,0.000341077,0.000341077,0.000341077
72,864.018,0.39508,0.47686,0.38566,0.86429,0.92239,0.8594,0.9375,0.83051,0.89222,0.82259,0.88141,0.69235,0.46766,0.78518,0.45176,0.84973,0.000330078,0.000330078,0.000330078
73,875.62,0.38713,0.49637,0.38739,0.86278,0.91566,0.86978,0.92919,0.81809,0.90331,0.83542,0.87655,0.68884,0.46855,0.75497,0.4631,0.84826,0.000319079,0.000319079,0.000319079
74,887.333,0.38079,0.46834,0.40012,0.86393,0.89147,0.8691,0.92363,0.81671,0.86534,0.83371,0.87824,0.69276,0.4703,0.8106,0.49797,0.8506,0.00030808,0.00030808,0.00030808
75,898.849,0.38171,0.46277,0.37809,0.86209,0.89817,0.86501,0.93353,0.818,0.86901,0.82547,0.88578,0.69046,0.47207,0.82156,0.4601,0.84802,0.000297081,0.000297081,0.000297081
76,910.468,0.39034,0.48395,0.37317,0.85747,0.90798,0.82902,0.93769,0.82399,0.88575,0.80047,0.89263,0.68681,0.47175,0.82225,0.5154,0.84718,0.000286083,0.000286083,0.000286083
77,921.943,0.37951,0.46995,0.37315,0.85934,0.87177,0.85841,0.92084,0.82106,0.86692,0.81725,0.88123,0.68732,0.46617,0.84998,0.48736,0.85216,0.000275084,0.000275084,0.000275084
78,933.771,0.36983,0.45418,0.35598,0.86062,0.86781,0.84464,0.92632,0.81745,0.8348,0.81497,0.87845,0.68222,0.47532,0.91283,0.51682,0.85844,0.000264085,0.000264085,0.000264085
79,945.275,0.367,0.44686,0.34873,0.85537,0.89947,0.81207,0.9255,0.81447,0.87041,0.78421,0.87672,0.68101,0.47045,0.88413,0.51043,0.84951,0.000253086,0.000253086,0.000253086
